电机0目标角,电机0反馈角,电机1目标角,电机1反馈角,电机0反馈力矩,电机1反馈力矩
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.271992
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000454,0.000000,0.001181,-0.148359,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.123633,-0.271992
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.024727,-0.271992
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000424,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000545,0.000000,0.001151,-0.049453,-0.173086
0.000002,0.000454,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.148359,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.271992
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.173086
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.024727,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.024727,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000545,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001212,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.148359,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.271992
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000424,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.024727,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.173086
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.271992
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.271992
0.000002,0.000454,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000454,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.024727,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.123633,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001091,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000545,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.173086
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.148359,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.173086
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000454,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.024727,-0.222539
0.000002,0.000515,0.000000,0.001091,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001091,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.148359,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000454,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000545,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.148359,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.173086
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.173086
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000545,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.024727,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001091,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000454,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.024727,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000545,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.271992
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.173086
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000515,0.000000,0.001181,-0.123633,-0.271992
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.024727,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.271992
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.222539
0.000002,0.000454,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.271992
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000545,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001212,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001121,-0.049453,-0.271992
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.271992
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000515,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000454,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.247266
0.000002,0.000515,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000545,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.173086
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000454,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.074180,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.123633,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.247266
0.000002,0.000454,0.000000,0.001151,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001121,-0.049453,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.148359,-0.222539
0.000002,0.000485,0.000000,0.001121,-0.148359,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.074180,-0.222539
0.000002,0.000515,0.000000,0.001121,-0.074180,-0.247266
0.000002,0.000485,0.000000,0.001151,-0.049453,-0.222539
0.000002,0.000485,0.000000,0.001151,-0.123633,-0.222539
0.000002,0.000485,0.000000,0.001181,-0.049453,-0.247266
